algo_metric,pos,run1,run2,run3,mean,std
CLG_Mut_2,acc_round20,31.690000534057617,31.030000686645508,30.8700008392334,31.196667353312176,0.434664477742645
CLG_Mut_2,acc_final,46.97999954223633,44.88999938964844,46.84000015258789,46.23666636149088,1.1683466553484736
CLG_Mut_2,loss_round20,0.01964094899438775,0.02042868736073034,0.02045811259571113,0.020175916316943075,0.0004635288429698053
CLG_Mut_2,loss_final,0.004447710604972915,0.004573104096763435,0.0045645856869283765,0.004528466796221576,7.006648731934651e-05
FedMut,acc_round20,34.18000030517578,34.279998779296875,33.22999954223633,33.89666620890299,0.5795112225315142
FedMut,acc_final,47.810001373291016,48.119998931884766,48.08000183105469,48.003334045410156,0.16862112441876376
FedMut,loss_round20,0.009966876449712971,0.01021605267581412,0.010228681746283443,0.010137203623936844,0.00014764275486642433
FedMut,loss_final,0.0038104459003058776,0.003879866681664487,0.004039590578997836,0.003909967720322733,0.00011750053335810492
Server_only,acc_round20,22.90999984741211,24.719999313354492,25.510000228881836,24.37999979654948,1.3329291989754792
Server_only,acc_final,24.690000534057617,24.81999969482422,25.299999237060547,24.93666648864746,0.32129886399123836
Server_only,loss_round20,0.0021432860624045137,0.0018077152404934165,0.0017112067751586437,0.0018874026926855244,0.00022679438957870388
Server_only,loss_final,3.179448748414871e-06,4.221462212444748e-06,2.8528566464956395e-06,3.4179225357850865e-06,7.147885066463653e-07
FedAvg,acc_round20,34.939998626708984,33.7599983215332,33.59000015258789,34.096665700276695,0.7352772694465874
FedAvg,acc_final,49.40999984741211,49.9900016784668,49.90999984741211,49.77000045776367,0.31432531370086764
FedAvg,loss_round20,0.010749136521032304,0.01068379223128985,0.01063552449785238,0.010689484416724843,5.701950266381384e-05
FedAvg,loss_final,0.002747850266587897,0.0026294286484611503,0.002648917810042472,0.00267539890836384,6.349690020913405e-05
HybridFL,acc_round20,39.560001373291016,40.209999084472656,38.040000915527344,39.27000045776367,1.113686855252196
HybridFL,acc_final,50.2400016784668,50.959999084472656,50.5099983215332,50.56999969482422,0.36372955579853206
HybridFL,loss_round20,0.008414665177074461,0.008597360579213606,0.008819441014375992,0.008610488923554685,0.00020270701686089327
HybridFL,loss_final,0.0013410873896074085,0.0012475247660284241,0.001294052843128314,0.0012942216662547156,4.678154025555046e-05
CLG_SGD,acc_round20,34.13999938964844,34.36000061035156,34.90999984741211,34.46999994913737,0.3966107249420421
CLG_SGD,acc_final,51.88999938964844,50.04999923706055,51.33000183105469,51.09000015258789,0.9431864845464152
CLG_SGD,loss_round20,0.0099500435992681,0.009775428260754036,0.00981067382840998,0.00984538189614404,9.233697301443991e-05
CLG_SGD,loss_final,0.0035644837117064505,0.0037801609265304945,0.0037955242773809613,0.0037133896385393023,0.00012918490400120887
Fed_C,acc_round20,26.549999237060547,25.510000228881836,26.510000228881836,26.18999989827474,0.5892364915249767
Fed_C,acc_final,25.43000030517578,27.239999771118164,25.6200008392334,26.09666697184245,0.9947022007416484
Fed_C,loss_round20,0.024126301557933695,0.02231892806791417,0.0238266401261964,0.023423956584014752,0.0009686409342291436
Fed_C,loss_final,0.04239046976465177,0.02419184659868184,0.04563853117609855,0.037406949179810724,0.011559268052322855
Fed_S,acc_round20,26.40999984741211,25.899999618530273,25.760000228881836,26.023333231608074,0.3421012439446742
Fed_S,acc_final,21.489999771118164,12.819999694824219,18.559999465942383,17.623332977294922,4.410241877034708
Fed_S,loss_round20,0.01965534444222716,0.021344105730317444,0.019952863794345705,0.020317437988963436,0.0009014790233687997
Fed_S,loss_final,0.07958600915892002,0.1130147113690032,0.12115695414465501,0.10458589155752607,0.022029970933083714
FedDU,acc_round20,37.029998779296875,37.650001525878906,37.84000015258789,37.506666819254555,0.4235967242267685
FedDU,acc_final,50.310001373291016,50.7599983215332,50.290000915527344,50.45333353678385,0.2657677035151421
FedDU,loss_round20,0.011510488446088162,0.011428045571370988,0.011667581488167456,0.011535371835208868,0.00012169121229357707
FedDU,loss_final,0.0036845148015772974,0.003855141047124942,0.004098297156806576,0.0038793176685029385,0.00020794792891662455
FedDU_Mut,acc_round20,39.529998779296875,38.54999923706055,40.97999954223633,39.686665852864586,1.2225521664713535
FedDU_Mut,acc_final,50.869998931884766,51.599998474121094,51.5099983215332,51.32666524251302,0.3980365514793553
FedDU_Mut,loss_round20,0.010534214038856887,0.010809752226873514,0.0102667624326583,0.010536909566129566,0.0002715049328390338
FedDU_Mut,loss_final,0.0034710499812791685,0.003471565150886248,0.003533263413140967,0.0034919595151021283,3.577115241130953e-05
