algo_metric,pos,run1,run2,run3,mean,std
Fed_S,acc_round20,22.554500579833984,22.554500579833984,22.554500579833984,22.554500579833984,0.0
Fed_S,acc_final,27.881498336791992,27.881498336791992,27.881498336791992,27.881498336791992,0.0
Fed_S,loss_round20,0.05668116802480563,0.05668116802480563,0.05668116802480563,0.05668116802480563,0.0
Fed_S,loss_final,0.03441896715194451,0.03441896715194451,0.03441896715194451,0.03441896715194451,0.0
FedDU,acc_round20,18.908607482910156,18.908607482910156,18.908607482910156,18.908607482910156,0.0
FedDU,acc_final,31.313583374023438,31.313583374023438,31.313583374023438,31.313583374023438,0.0
FedDU,loss_round20,0.10080992238227644,0.10080992238227644,0.10080992238227644,0.10080992238227644,0.0
FedDU,loss_final,0.05897762488194999,0.05897762488194999,0.05897762488194999,0.05897762488194999,0.0
FedDU_Mut,acc_round20,24.3571834564209,24.3571834564209,24.3571834564209,24.3571834564209,0.0
FedDU_Mut,acc_final,38.48518753051758,38.48518753051758,38.48518753051758,38.48518753051758,0.0
FedDU_Mut,loss_round20,0.06791846913345093,0.06791846913345093,0.06791846913345093,0.06791846913345093,0.0
FedDU_Mut,loss_final,0.054658002995519754,0.054658002995519754,0.054658002995519754,0.054658002995519754,0.0
