algo_metric,pos,run1,run2,run3,mean,std
CLG_Mut_2,acc_round20,39.13999938964844,38.189998626708984,37.54999923706055,38.29333241780599,0.8000209532220006
CLG_Mut_2,acc_final,52.779998779296875,51.84000015258789,51.779998779296875,52.13333257039388,0.5608323550776387
CLG_Mut_2,loss_round20,0.01928998326043021,0.018022044696258618,0.019544978907356316,0.01895233562134838,0.0008156816774735666
CLG_Mut_2,loss_final,0.0044088956283245846,0.004047854856873888,0.004276711973197515,0.004244487486131996,0.000182664782696078
FedMut,acc_round20,37.869998931884766,37.650001525878906,38.13999938964844,37.88666661580404,0.24542378733549966
FedMut,acc_final,51.220001220703125,51.75,51.9900016784668,51.653334299723305,0.39399666172006276
FedMut,loss_round20,0.01137183332725306,0.011803461230041853,0.011185702620029365,0.01145366572577476,0.00031690508223599224
FedMut,loss_final,0.004311025449366323,0.004564771004252271,0.004385214721925927,0.00442033705851484,0.0001304679483692951
FedAvg,acc_round20,35.119998931884766,35.91999816894531,35.5099983215332,35.51666514078776,0.40004128497393115
FedAvg,acc_final,51.68000030517578,51.61000061035156,51.22999954223633,51.506666819254555,0.24214370928930223
FedAvg,loss_round20,0.011480143514440027,0.011523550999959966,0.01149396051428376,0.011499218342894585,2.2176249030585117e-05
FedAvg,loss_final,0.0027441465841632636,0.0025881981721739833,0.0026966700438624423,0.0026763382667332296,7.99375548251168e-05
HybridFL,acc_round20,45.34000015258789,44.810001373291016,44.470001220703125,44.87333424886068,0.4384436397259059
HybridFL,acc_final,55.11000061035156,53.47999954223633,53.720001220703125,54.10333379109701,0.8800191845396244
HybridFL,loss_round20,0.007797565515726174,0.00787153294710616,0.008408682991634482,0.00802592715148894,0.0003335330869649648
HybridFL,loss_final,0.0011390138404656287,0.0010040582626940806,0.0010024367879154664,0.0010485029636917251,7.838891124323625e-05
CLG_SGD,acc_round20,41.959999084472656,42.130001068115234,40.470001220703125,41.52000045776367,0.913290187717683
CLG_SGD,acc_final,53.54999923706055,53.630001068115234,53.88999938964844,53.68999989827474,0.17776366517184858
CLG_SGD,loss_round20,0.009515272121098305,0.009330045520172267,0.009376665803654864,0.009407327814975145,9.634491489594686e-05
CLG_SGD,loss_final,0.002811533439665833,0.0026746876768546737,0.0028953078089222163,0.0027938429751475737,0.00011136886939144535
Fed_C,acc_round20,29.530000686645508,32.11000061035156,28.270000457763672,29.970000584920246,1.957447374983576
Fed_C,acc_final,37.040000915527344,33.72999954223633,34.58000183105469,35.11666742960612,1.7190214502147805
Fed_C,loss_round20,0.01716875699915417,0.01637561990503023,0.016463981142858658,0.016669452682347683,0.00043466139427586085
Fed_C,loss_final,0.021348440650056522,0.02257815139128364,0.02378226287168135,0.0225696183043405,0.0012169335486370192
Fed_S,acc_round20,31.270000457763672,31.3700008392334,32.7599983215332,31.799999872843426,0.8328852172950417
Fed_S,acc_final,30.780000686645508,33.709999084472656,32.529998779296875,32.339999516805015,1.4742107863626566
Fed_S,loss_round20,0.014754976940835584,0.015401760719593727,0.015062715819669219,0.015073151160032843,0.00032351813915535566
Fed_S,loss_final,0.02379909727306105,0.031684750494806665,0.031080240030693318,0.02885469593285368,0.00438869759518452
FedDU,acc_round20,40.470001220703125,41.0099983215332,42.630001068115234,41.37000020345052,1.124100018433899
FedDU,acc_final,55.27000045776367,55.369998931884766,55.650001525878906,55.43000030517578,0.19697798491147583
FedDU,loss_round20,0.012649428087662461,0.012691432091644061,0.012625282405502787,0.012655380861603102,3.347419726204864e-05
FedDU,loss_final,0.002851629007292726,0.003101959001970357,0.0029359523691059116,0.002963180126122998,0.00012736675242370688
FedDU_Mut,acc_round20,45.4900016784668,46.119998931884766,46.0,45.87000020345052,0.33451322119719806
FedDU_Mut,acc_final,53.91999816894531,54.13999938964844,53.970001220703125,54.00999959309896,0.11532578472940516
FedDU_Mut,loss_round20,0.008913263830473174,0.008818035350867046,0.008732031511109345,0.00882111023081652,9.065527872399913e-05
FedDU_Mut,loss_final,0.003340079373343251,0.0033863853994780787,0.003376924953187538,0.0033677965753362888,2.446543430528492e-05
