algo_metric,pos,run1,run2,run3,mean,std
CLG_Mut_2,acc_round20,52.04999923706055,53.09000015258789,52.31999969482422,52.48666636149088,0.5396608281205536
CLG_Mut_2,acc_final,61.72999954223633,62.20000076293945,62.84000015258789,62.256666819254555,0.5571657026405522
CLG_Mut_2,loss_round20,0.004570411812755683,0.004660782377765698,0.004638046191059485,0.004623080127193622,4.700741490217411e-05
CLG_Mut_2,loss_final,0.0018422796348600472,0.001520577242576617,0.0016160013145638738,0.0016596193973335126,0.00016522714715988657
FedMut,acc_round20,55.650001525878906,54.630001068115234,55.90999984741211,55.39666748046875,0.6765595485049922
FedMut,acc_final,60.4900016784668,60.56999969482422,60.77000045776367,60.61000061035156,0.144221648978939
FedMut,loss_round20,0.005529859752333321,0.005167033611758248,0.005213599463484106,0.005303497609191891,0.00019741316957696723
FedMut,loss_final,0.0037800682901011724,0.003246482654713572,0.0036138229026859937,0.003546791282500246,0.0002730354119002552
Server_only,acc_round20,38.27000045776367,39.709999084472656,38.5099983215332,38.82999928792318,0.7714917206936366
Server_only,acc_final,37.02000045776367,38.0099983215332,37.29999923706055,37.44333267211914,0.510325678142234
Server_only,loss_round20,0.00023363491091877222,0.0001462734221480787,0.00017301478742156175,0.00018430770682947088,4.47622044991436e-05
Server_only,loss_final,1.7591696846648125e-05,9.688331861980261e-06,8.248460371396503e-06,1.184282969334163e-05,5.030448552278785e-06
FedAvg,acc_round20,44.630001068115234,44.13999938964844,44.2400016784668,44.33666737874349,0.25890848659817445
FedAvg,acc_final,55.25,55.61000061035156,55.58000183105469,55.480000813802086,0.1997505005051079
FedAvg,loss_round20,0.007062359240454376,0.006880827956286852,0.006889499693855885,0.006944228963532371,0.00010239566154075432
FedAvg,loss_final,0.0018507104004414619,0.0017970640368332753,0.0018694004616666778,0.0018390582996471382,3.754954299469475e-05
HybridFL,acc_round20,46.79999923706055,46.310001373291016,47.11000061035156,46.74000040690104,0.4033603718013783
HybridFL,acc_final,55.86000061035156,56.560001373291016,56.27000045776367,56.230000813802086,0.35171045714727406
HybridFL,loss_round20,0.004683457398369309,0.004683684234433623,0.004675514855442347,0.004680885496081759,4.652493880522993e-06
HybridFL,loss_final,0.0016734453395543967,0.0017638663959301637,0.0017564456266054012,0.0017312524540299872,5.019973921584005e-05
CLG_SGD,acc_round20,42.790000915527344,42.720001220703125,42.88999938964844,42.800000508626304,0.08543909092329052
CLG_SGD,acc_final,56.209999084472656,55.5,55.900001525878906,55.87000020345052,0.3559490616627489
CLG_SGD,loss_round20,0.006160150539712746,0.006094705408872554,0.0063446517763801925,0.006199835908321831,0.00012961285823094522
CLG_SGD,loss_final,0.0015396913422666373,0.0015953521163581382,0.0015967572806526978,0.001577266913092491,3.254898253156682e-05
Fed_C,acc_round20,41.939998626708984,39.7599983215332,41.13999938964844,40.94666544596354,1.1027845859356173
Fed_C,acc_final,44.38999938964844,44.81999969482422,44.84000015258789,44.68333307902018,0.2542311833116043
Fed_C,loss_round20,0.007825767071126113,0.007838570807741111,0.007827284586064963,0.007830540821644062,6.99544283348169e-06
Fed_C,loss_final,0.004793132912952468,0.005035943205527868,0.0049564238906712795,0.004928500003050539,0.00012379021435489023
Fed_S,acc_round20,38.83000183105469,39.970001220703125,39.4900016784668,39.43000157674154,0.5723632249323708
Fed_S,acc_final,39.65999984741211,41.43000030517578,39.150001525878906,40.08000055948893,1.1966198464874251
Fed_S,loss_round20,0.008562068061151848,0.008615482928013602,0.008474295717101656,0.008550615568755702,7.128693300904788e-05
Fed_S,loss_final,0.008394908567500234,0.008383337143565121,0.008675171798497963,0.008484472503187774,0.00016525174851366595
FedDU,acc_round20,49.560001373291016,48.689998626708984,48.88999938964844,49.04666646321615,0.45566942372763153
FedDU,acc_final,57.97999954223633,59.06999969482422,58.369998931884766,58.47333272298177,0.5522983681374279
FedDU,loss_round20,0.00715881299105948,0.007234464807722177,0.0073503156685996215,0.007247864489127093,9.645196977032564e-05
FedDU,loss_final,0.0015658080169963118,0.0015375469607040967,0.0015736194059102293,0.0015589914612035459,1.8977734333799655e-05
FedDU_Mut,acc_round20,59.90999984741211,60.290000915527344,60.130001068115234,60.11000061035156,0.19078840812598408
FedDU_Mut,acc_final,63.54999923706055,63.619998931884766,63.970001220703125,63.71333312988281,0.22501971236511498
FedDU_Mut,loss_round20,0.005779522424465991,0.0059449218530506715,0.0058483437177077185,0.005857595998408127,8.308698013319594e-05
FedDU_Mut,loss_final,0.0012615478652546184,0.0012024245576473193,0.0011536908985412544,0.0012058877738143972,5.401182015833999e-05
