du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
3,52.83000183105469,0.006101960489958986,54.790000915527344,0.009706670620708825
4,52.38999938964844,0.007020484655282553,54.7599983215332,0.003367497916116902
5,51.849998474121094,0.0044439793234899785,56.04999923706055,0.004142028474176623
6,51.630001068115234,0.005037170281212254,54.439998626708984,0.0035740193550940227
7,50.41999816894531,0.005946175046025368,54.5,0.0025779953508618687
8,49.70000076293945,0.004856452047780405,56.08000183105469,0.002232801084600317
