mut_acc_rate,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.1,36.400001525878906,0.011267345785648128,53.029998779296875,0.0022775958662519524
0.2,37.77000045776367,0.009103044227840246,51.45000076293945,0.0027780399521775616
