base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
2.0,55.54999923706055,0.007084598480636649,61.45000076293945,0.0047437794931212965
2.5,34.279998779296875,0.03660231037712481,56.290000915527344,0.016581474313136932
