mut_acc_rate,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.1,18.700000762939453,0.024899431891934998,18.700000762939453,0.024899431891934998
0.2,19.469999313354492,0.024337941592874158,19.469999313354492,0.024337941592874158
