radius,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
5,31.90999984741211,0.013636638550670087,31.90999984741211,0.013636638550670087
6,31.959999084472656,0.014554709657907616,31.959999084472656,0.014554709657907616
