mut_acc_rate,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
0.1,12.289999961853027,0.014264470479479258,12.289999961853027,0.014264470479479258
0.3,18.510000228881836,0.010879417307757327,18.510000228881836,0.010879417307757327
