base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
1.6,15.34000015258789,0.013179628580461206,36.81999969482422,0.004172423735643074
1.8,30.610000610351562,0.01513380241801968,39.459999084472656,0.004967902305040314
2.0,15.1899995803833,0.028614431821770626,28.299999237060547,0.004963058711390398
