base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
2.2,15.350000381469727,0.01663319659149296,31.549999237060547,0.005254654159233536
2.4,10.720000267028809,0.031917914690809665,21.18000030517578,0.014924652061214103
