du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0,59.119998931884766,0.012482939078184692,66.37999725341797,0.0029675250417298894
1,58.529998779296875,0.012021226511726326,66.94999694824219,0.0027108704727693378
3,58.5099983215332,0.012327852405065837,66.61000061035156,0.0033122768230016597
5,57.209999084472656,0.013050602051006121,66.12000274658203,0.0031951015968849365
7,58.439998626708984,0.01051614889268848,67.37000274658203,0.0024814675880659542
10,57.79999923706055,0.012854991722851993,67.41000366210938,0.002212608368741348
15,58.220001220703125,0.011588562137667428,66.97000122070312,0.002557763534212823
20,57.45000076293945,0.010846267630820248,66.98999786376953,0.0028350817084651096
