base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
0.8,47.27000045776367,0.007206829404856158,58.790000915527344,0.0019302804016660415
1.2,49.59000015258789,0.00572289215203938,60.060001373291016,0.0033095528960025286
