base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
1.4,50.47999954223633,0.008349224397832587,61.65999984741211,0.004707852252529833
1.6,40.90999984741211,0.007496744174121624,56.88999938964844,0.007574718198322653
