radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
8,10.0,0.03226475846246758,19.899999618530273,0.007063538928645391
10,12.430000305175781,0.024970563649344753,29.059999465942383,0.010506752020982892
