mut_acc_rate,CLG_Mut_2_r20_acc,CLG_Mut_2_r20_loss,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,CLG_Mut_2_final_acc,CLG_Mut_2_final_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.3,49.220001220703125,0.003958891782280705,45.54999923706055,0.013077049240821812,47.72999954223633,0.006389429483324086,45.060001373291016,0.012033710031755428
0.4,50.810001373291016,0.003852392720725684,49.61000061035156,0.008203891170906445,52.790000915527344,0.00793218517941468,49.880001068115234,0.0076612378054657536
0.5,54.869998931884766,0.0038148495060541143,51.59000015258789,0.0038615677055311047,57.119998931884766,0.0019509366424227846,54.0,0.0029878885440021707
0.6,46.849998474121094,0.017398025420343435,44.41999816894531,0.01733869577870402,50.630001068115234,0.00904508232663748,49.209999084472656,0.006020524967313996
