du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0,50.16999816894531,0.013733012964942082,62.66999816894531,0.004219560105420145
1,55.41999816894531,0.011704865678632121,64.19999694824219,0.0025199132863168486
3,59.83000183105469,0.009295283295681593,65.6500015258789,0.0014583007608890079
5,57.79999923706055,0.006778471004416905,64.16000366210938,0.0017849396873362052
7,57.16999816894531,0.0062630100492520125,62.650001525878906,0.0022144999073701603
10,56.84000015258789,0.008312203135008323,64.80000305175781,0.00228146706733789
15,57.41999816894531,0.008477072129404363,63.290000915527344,0.0016306205388219143
20,55.31999969482422,0.007069934749293265,61.470001220703125,0.0026343532564423308
