radius,CLG_Mut_r20_acc,CLG_Mut_r20_loss,CLG_Mut_2_r20_acc,CLG_Mut_2_r20_loss,CLG_Mut_3_r20_acc,CLG_Mut_3_r20_loss,FedMut_r20_acc,FedMut_r20_loss,CLG_Mut_final_acc,CLG_Mut_final_loss,CLG_Mut_2_final_acc,CLG_Mut_2_final_loss,CLG_Mut_3_final_acc,CLG_Mut_3_final_loss,FedMut_final_acc,FedMut_final_loss
2,53.97999954223633,0.0037279100224806754,54.38999938964844,0.003901918569382916,54.5,0.0035714213843066815,33.66999816894531,0.006219158777614379,53.400001525878906,0.002190968317709784,53.970001220703125,0.0022845546320845508,53.04999923706055,0.0024625292627997986,39.5,0.003995460788872968
3,52.61000061035156,0.0038382846221498997,56.13999938964844,0.0034757313546039505,54.86000061035156,0.005197807816688678,36.93000030517578,0.006288417604303246,52.06999969482422,0.0017752330363558742,55.38999938964844,0.0029225330537376816,54.5,0.004094580101959676,36.369998931884766,0.0053623288942235645
4,53.540000915527344,0.005145545649810377,57.630001068115234,0.003021414396983649,49.90999984741211,0.015044254112511136,29.209999084472656,0.008427172867458994,54.13999938964844,0.0029327655176661677,57.220001220703125,0.00233259805211272,56.349998474121094,0.0028939600286268007,35.099998474121094,0.005062044541723718
5,54.029998779296875,0.0054831867090122995,58.97999954223633,0.0051128341524592225,21.40999984741211,0.03872461095361151,9.470000267028809,0.02866783346162065,54.470001220703125,0.0025050077453458944,60.880001068115234,0.0018411663442055811,34.47999954223633,0.021210010517787026,11.359999656677246,0.01607847718526399
6,54.33000183105469,0.007126353388400384,50.790000915527344,0.03133510248136733,9.960000038146973,0.20078300059090368,9.989999771118164,0.05376534089015249,55.86000061035156,0.0021400103277057036,53.79999923706055,0.008916755949561418,10.050000190734863,0.08580893152787247,9.9399995803833,0.045393974629614
7,54.279998779296875,0.020570895427732598,21.149999618530273,50.871943431533076,9.970000267028809,32476.225261287007,10.0,4050.305403088058,57.869998931884766,0.0024156237462026322,10.479999542236328,0.1846512937067713,10.050000190734863,0.5262594980618823,10.010000228881836,3.04739523609115
