du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.25,14.390000343322754,0.024581223226409054,24.59000015258789,0.007494198284549466
0.5,26.31999969482422,0.012407842542230839,45.16999816894531,0.003488528543333955
1.0,43.06999969482422,0.006158732015106732,46.65999984741211,0.004149489685607828
1.5,43.970001220703125,0.008990411501151423,49.11000061035156,0.0041966566012794195
2.0,48.72999954223633,0.006102502843918081,53.060001373291016,0.0023166935152659144
3.0,47.290000915527344,0.00461578406031777,51.619998931884766,0.0033871717260101795
