radius,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
3,52.970001220703125,0.0038600578742302894,51.7599983215332,0.0068037249158607645
4,45.11000061035156,0.015743999468358208,48.970001220703125,0.00834341076601517
