base_radius,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
1.0,50.04999923706055,0.006063439289004511,59.279998779296875,0.0019875570174612326
1.5,52.290000915527344,0.005804735671232882,58.2400016784668,0.004077139220878678
