mut_acc_rate,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.3,38.290000915527344,0.009896960576011376,53.81999969482422,0.0020830908411160593
0.4,39.97999954223633,0.008021372818057038,52.43000030517578,0.002358952777136683
0.5,41.91999816894531,0.00892062519731328,52.900001525878906,0.0025286787142529657
