du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0,16.030000686645508,0.028288718229213937,37.470001220703125,0.006124074828216448
1,45.310001373291016,0.009397488391598001,54.08000183105469,0.0035827575170063147
5,51.189998626708984,0.004911672571560904,56.04999923706055,0.003472216342731611
10,51.130001068115234,0.005395967566339913,54.040000915527344,0.0029797972147344656
15,50.09000015258789,0.005088907220519116,54.16999816894531,0.002129679637263248
20,49.150001525878906,0.00472951179141752,53.189998626708984,0.002072598237074337
