mut_acc_rate,FedMut_new_r20_acc,FedMut_new_r20_loss,FedMut_new_final_acc,FedMut_new_final_loss
0.1,25.010000228881836,0.016626758874795096,28.809999465942383,0.005777837859057289
0.3,29.579999923706055,0.008509119953947998,43.11000061035156,0.007229496412439085
