du_C,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.25,33.540000915527344,0.010355078829571044,49.52000045776367,0.0018918798348929752
0.5,47.18000030517578,0.006555908367625688,52.7400016784668,0.003912020750867179
1.0,51.709999084472656,0.004299377647582495,53.040000915527344,0.007896893703300408
1.5,51.959999084472656,0.004012291347217949,54.540000915527344,0.006902520924974987
2.0,52.97999954223633,0.008154816141760363,54.68000030517578,0.002583961450661265
