mut_acc_rate,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.3,36.09000015258789,0.008579489469376006,46.38999938964844,0.0020282638602728883
0.4,35.869998931884766,0.0088060486284184,46.70000076293945,0.006433409676732801
0.5,37.5,0.008025143310984882,46.849998474121094,0.002592093603416852
