mut_acc_rate,CLG_Mut_2_r20_acc,CLG_Mut_2_r20_loss,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,CLG_Mut_2_final_acc,CLG_Mut_2_final_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.4,50.369998931884766,0.005200485917438647,58.54999923706055,0.00483455354946906,61.5099983215332,0.003984216638415958,64.04000091552734,0.003630674353955854
0.5,50.599998474121094,0.00818960797519214,57.31999969482422,0.008024491540477739,59.91999816894531,0.001930958138952002,63.939998626708984,0.0018248941685003667
0.6,42.0,0.03271673187454008,22.34000015258789,0.042846400670212066,45.5099983215332,0.01881664356658906,51.97999954223633,0.01996765674442965
