mut_acc_rate,CLG_Mut_2_r20_acc,CLG_Mut_2_r20_loss,CLG_Mut_3_r20_acc,CLG_Mut_3_r20_loss,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,CLG_Mut_2_final_acc,CLG_Mut_2_final_loss,CLG_Mut_3_final_acc,CLG_Mut_3_final_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.3,63.2400016784668,0.00398756271039813,60.5,0.004195082422906787,56.400001525878906,0.007362981457110831,65.87999725341797,0.00042095026869236866,64.55999755859375,0.0005921212608645542,64.16999816894531,0.0028893932625270362
0.4,64.54000091552734,0.004172916597210463,63.63999938964844,0.004503014714529061,59.58000183105469,0.007015746666220102,67.5,0.000513504506141974,66.06999969482422,0.00022165164256432695,64.01000213623047,0.0020026064613410696
0.5,63.720001220703125,0.008404563481331041,59.900001525878906,0.021703123140199617,56.29999923706055,0.012343026180328294,66.9000015258789,0.0019214569291920102,67.88999938964844,0.0015075909670897421,65.94000244140625,0.002986485070280138
0.6,54.540000915527344,0.044636048239740454,37.63999938964844,0.16163863116394386,15.9399995803833,0.08304520257061178,59.47999954223633,0.02403268807151101,48.47999954223633,0.03197877137119119,45.72999954223633,0.034934342298724434
0.7,20.520000457763672,1.179812284055623,22.43000030517578,1.1691287858746269,10.0,1.2240780621788718,26.8700008392334,0.04717582424337215,13.25,0.3290197621085427,16.110000610351562,0.48805475031245843
