mut_acc_rate,CLG_Mut_r20_acc,CLG_Mut_r20_loss,CLG_Mut_2_r20_acc,CLG_Mut_2_r20_loss,CLG_Mut_3_r20_acc,CLG_Mut_3_r20_loss,FedMut_r20_acc,FedMut_r20_loss,CLG_Mut_final_acc,CLG_Mut_final_loss,CLG_Mut_2_final_acc,CLG_Mut_2_final_loss,CLG_Mut_3_final_acc,CLG_Mut_3_final_loss,FedMut_final_acc,FedMut_final_loss
0.2,54.939998626708984,0.0066445507268147385,56.5,0.00443601661078549,49.880001068115234,0.024249794857486198,46.0,0.01026214761529291,59.959999084472656,0.0014629843211059342,61.470001220703125,0.005172612856863765,62.400001525878906,0.0027912329953040135,61.56999969482422,0.0034988655250675245
0.3,56.7599983215332,0.0052010750195693525,59.4900016784668,0.003878478709375648,41.720001220703125,0.028650824702793242,46.95000076293945,0.010144137634460504,60.880001068115234,0.001290210482195413,62.310001373291016,0.0026093736488663178,59.86000061035156,0.004796293657090318,61.25,0.004879658368912036
0.4,56.720001220703125,0.004617626200526846,62.20000076293945,0.004133097853585494,33.060001373291016,0.03597157374573224,53.540000915527344,0.006216886499398664,59.47999954223633,0.0012052007769067818,64.56999969482422,0.001655719836484433,60.06999969482422,0.005249212922910766,62.15999984741211,0.003086821276313081
0.5,57.939998626708984,0.0059122844372669564,62.04999923706055,0.007271459297119665,18.81999969482422,0.04871382362687814,50.45000076293945,0.011048635285571226,60.04999923706055,0.00108121614477158,65.69999694824219,0.0022578837450704966,45.04999923706055,0.02642048760870476,61.58000183105469,0.0021712183529778973
0.6,58.2400016784668,0.004196417043036984,54.88999938964844,0.03712847709524622,15.0600004196167,0.06888345507517896,16.170000076293945,0.059309277816519276,61.16999816894531,0.0010028109978185767,58.25,0.016095476784530632,27.75,0.03495858318456568,25.6299991607666,0.03598927691145634
0.7,58.58000183105469,0.004427705331612501,25.450000762939453,0.6744147113281025,15.119999885559082,0.42204844665089686,10.010000228881836,0.5221302690286006,60.959999084472656,0.0011515736102050201,18.889999389648438,0.047816625538550345,10.1899995803833,0.16785395583863127,10.539999961853027,0.302086483352292
