mut_acc_rate,FedDU_Mut_r20_acc,FedDU_Mut_r20_loss,FedDU_Mut_final_acc,FedDU_Mut_final_loss
0.1,34.95000076293945,0.009088730286258982,44.939998626708984,0.0024493959182532144
0.2,35.04999923706055,0.009581215366354078,46.02000045776367,0.007431264194232046
