cfg,algo,metric,value
M5,FedDU,acc_final,18.530000686645508
M5,FedDU,loss_final,0.015619541150088428
M5,FedATMV,acc_final,21.290000915527344
M5,FedATMV,loss_final,0.01904505139768004
M20,FedDU,acc_final,10.039999961853027
M20,FedDU,loss_final,0.011514366264210287
M20,FedATMV,acc_final,10.0
M20,FedATMV,loss_final,0.011002165411101843
