algo_metric,pos,run1,run2,run3,mean,std
CLG_Mut_2,acc_round20,45.310001373291016,45.43000030517578,46.279998779296875,45.673333485921226,0.5288024390576265
CLG_Mut_2,acc_final,45.810001373291016,45.0,44.90999984741211,45.24000040690104,0.4956821896443214
CLG_Mut_2,loss_round20,0.003665721103890382,0.0036531659808711676,0.0036766541291386482,0.003665180404633399,1.1753405635119751e-05
CLG_Mut_2,loss_final,0.004400550087222931,0.004760305288084484,0.0046156300786585995,0.004592161817988672,0.00018102215494487917
Server_only,acc_round20,35.380001068115234,38.130001068115234,36.2599983215332,36.59000015258789,1.4043863095226274
Server_only,acc_final,38.470001220703125,38.400001525878906,38.75,38.540000915527344,0.185201784355298
Server_only,loss_round20,0.00041138176266103984,0.00046305941417813313,0.00043637872990220786,0.00043693996891379356,2.584339680656604e-05
Server_only,loss_final,1.9308484706562016e-05,1.4503884810255837e-05,1.4814024639781566e-05,1.6208798052199806e-05,2.6888826108419e-06
HybridFL,acc_round20,38.029998779296875,36.880001068115234,37.43000030517578,37.4466667175293,0.57517998131568
HybridFL,acc_final,43.439998626708984,42.86000061035156,43.18000030517578,43.15999984741211,0.29051581450534386
HybridFL,loss_round20,0.003872773797129965,0.0038610351573380147,0.0038352770951696324,0.003856362016545871,1.918018112852171e-05
HybridFL,loss_final,0.0020685160910377644,0.00204707856927502,0.0020525298395045067,0.002056041499939097,1.1141842490716556e-05
CLG_SGD,acc_round20,39.810001373291016,39.15999984741211,40.540000915527344,39.83666737874349,0.690386879861495
CLG_SGD,acc_final,45.75,44.66999816894531,45.369998931884766,45.26333236694336,0.5478451476719209
CLG_SGD,loss_round20,0.004707762477754086,0.004705289893608821,0.004791444710939165,0.004734832360767357,4.904331822043008e-05
CLG_SGD,loss_final,0.0020103851069201515,0.0019621946284184883,0.001949844670580597,0.0019741414686397455,3.198955066111593e-05
Fed_C,acc_round20,40.470001220703125,39.33000183105469,40.08000183105469,39.960001627604164,0.5793959688510331
Fed_C,acc_final,39.9900016784668,39.5099983215332,40.16999816894531,39.88999938964844,0.341174871543443
Fed_C,loss_round20,0.006132804389675489,0.006264726927807305,0.006057753316973656,0.006151761544818816,0.00010478095816380887
Fed_C,loss_final,0.006046755381138141,0.006036658785729788,0.006544963127555057,0.006209459098140996,0.00029059886549075446
Fed_S,acc_round20,39.939998626708984,38.880001068115234,38.59000015258789,39.13666661580404,0.710655945278807
Fed_S,acc_final,35.75,36.52000045776367,37.31999969482422,36.53000005086263,0.7850476127813163
Fed_S,loss_round20,0.005798507850455362,0.00581196922942018,0.005639406428559054,0.005749961169478198,9.59795042479539e-05
Fed_S,loss_final,0.008695759026715245,0.008655307448842754,0.008349372545108966,0.008566813006888989,0.00018939204933794262
FedDU,acc_round20,38.27000045776367,38.66999816894531,38.68000030517578,38.539999643961586,0.2338796294954868
FedDU,acc_final,44.400001525878906,45.47999954223633,44.310001373291016,44.730000813802086,0.6510749391246748
FedDU,loss_round20,0.005427717867482069,0.005368460738495599,0.005304617828919971,0.00536693214496588,6.156425360655186e-05
FedDU,loss_final,0.001842329152720304,0.0018637641945043711,0.0018277735193486654,0.0018446222888577801,1.810458587070227e-05
FedDU_Mut,acc_round20,48.77000045776367,49.25,50.20000076293945,49.40666707356771,0.7277593332660937
FedDU_Mut,acc_final,50.31999969482422,50.36000061035156,50.88999938964844,50.52333323160807,0.31817145047885365
FedDU_Mut,loss_round20,0.00577661722378286,0.00568758010494827,0.0058196335237179955,0.005761276950816375,6.734997649003169e-05
FedDU_Mut,loss_final,0.003048735185822815,0.0028068103919413946,0.0029935075932562946,0.002949684390340168,0.00012677640280830236
