algo_metric,pos,run1,run2,run3,mean,std
CLG_Mut_2,acc_round20,49.68000030517578,49.540000915527344,50.29999923706055,49.84000015258789,0.4044741346022576
CLG_Mut_2,acc_final,52.34000015258789,52.63999938964844,53.7599983215332,52.91333262125651,0.748419662741429
CLG_Mut_2,loss_round20,0.0035849733515747103,0.0034590324831845205,0.003498868469704894,0.0035142914348213748,6.437139483075474e-05
CLG_Mut_2,loss_final,0.009014020865899959,0.003274641517181334,0.0039863956728185875,0.0054250193519666265,0.0031284736525626256
FedMut,acc_round20,26.020000457763672,29.579999923706055,27.920000076293945,27.84000015258789,1.7813475349359102
FedMut,acc_final,40.09000015258789,38.77000045776367,42.72999954223633,40.53000005086263,2.016332839616864
FedMut,loss_round20,0.013125494293692164,0.01332282782855936,0.014114311784596368,0.013520877968949296,0.0005233143425904517
FedMut,loss_final,0.0054211898351032295,0.00558131213895431,0.005555788717324721,0.005519430230460753,8.603047554746163e-05
Server_only,acc_round20,44.90999984741211,42.9900016784668,44.31999969482422,44.073333740234375,0.9834791874023707
Server_only,acc_final,44.27000045776367,42.369998931884766,42.880001068115234,43.173333485921226,0.9833790622580256
Server_only,loss_round20,0.0001948818361852317,0.0001689141291426495,0.00018729555616155263,0.00018369717382981128,1.3352592213363837e-05
Server_only,loss_final,9.388282874715519e-06,8.012969858828e-06,1.1335098583367663e-05,9.578783772303727e-06,1.6692371789501088e-06
FedAvg,acc_round20,33.95000076293945,34.54999923706055,34.349998474121094,34.28333282470703,0.3055041306525318
FedAvg,acc_final,31.59000015258789,32.11000061035156,31.829999923706055,31.843333562215168,0.26025652432845153
FedAvg,loss_round20,0.004055272235253647,0.004043261187171473,0.004030653801751118,0.0040430624080587466,1.2310420459161797e-05
FedAvg,loss_final,0.002381300585450006,0.0023660603477135738,0.0023610566695247037,0.0023694725342294277,1.054449124481162e-05
HybridFL,acc_round20,42.2400016784668,41.70000076293945,41.5099983215332,41.81666692097982,0.37872743445320073
HybridFL,acc_final,44.650001525878906,46.470001220703125,45.599998474121094,45.573333740234375,0.910292798123219
HybridFL,loss_round20,0.002448069578120078,0.0024258023783382543,0.002429484912743134,0.002434452289733822,1.1935793738022864e-05
HybridFL,loss_final,0.0016257305540944217,0.0016040975697695756,0.0016229132561666742,0.001617580460010224,1.1761187815626822e-05
CLG_SGD,acc_round20,44.86000061035156,44.20000076293945,43.83000183105469,44.2966677347819,0.5217592825452698
CLG_SGD,acc_final,48.970001220703125,48.04999923706055,48.349998474121094,48.45666631062826,0.46918486014087085
CLG_SGD,loss_round20,0.0033812250797808584,0.0034443673013900746,0.0035052004942746216,0.003443597625148518,6.199129092753846e-05
CLG_SGD,loss_final,0.0022263634496291524,0.002249096739590659,0.002172450240545703,0.0022159701432551714,3.9366064916367836e-05
Fed_C,acc_round20,44.41999816894531,43.560001373291016,43.63999938964844,43.87333297729492,0.47511266503525174
Fed_C,acc_final,43.91999816894531,41.63999938964844,42.18000030517578,42.57999928792318,1.191468840569498
Fed_C,loss_round20,0.0059282152938386476,0.006139323685426396,0.006033194900310099,0.006033577959858381,0.00010555471709333812
Fed_C,loss_final,0.008132761601392985,0.007692343873459486,0.008394129339009892,0.008073078271287453,0.00035467912940263926
Fed_S,acc_round20,42.470001220703125,43.45000076293945,42.45000076293945,42.790000915527344,0.5716641089973157
Fed_S,acc_final,41.560001373291016,42.95000076293945,43.290000915527344,42.6000010172526,0.9165694030023697
Fed_S,loss_round20,0.005004666758533626,0.005063392943029175,0.004954448792185402,0.0050075028312494005,5.452741954379062e-05
Fed_S,loss_final,0.007741460086595265,0.007603183464878898,0.007494519939434405,0.007613054496969522,0.0001237656536598802
FedDU,acc_round20,47.27000045776367,47.790000915527344,46.869998931884766,47.31000010172526,0.4613034696535026
FedDU,acc_final,47.5,46.93000030517578,46.939998626708984,47.12333297729492,0.32624151499081355
FedDU,loss_round20,0.0035450543474032283,0.0035347723479563662,0.003562198037620477,0.0035473415776600243,1.3855167991537607e-05
FedDU,loss_final,0.0017613761905973836,0.0017930042785112273,0.0017655682565240365,0.001773316241877549,1.7178691569794836e-05
FedDU_Mut,acc_round20,51.709999084472656,53.04999923706055,52.040000915527344,52.266666412353516,0.6981640479303443
FedDU_Mut,acc_final,56.2400016784668,57.5099983215332,56.34000015258789,56.6966667175293,0.7061381927500537
FedDU_Mut,loss_round20,0.004313075170755052,0.004378147645584114,0.004471021295232578,0.004387414703857248,7.937980433426258e-05
FedDU_Mut,loss_final,0.0024204049878012073,0.0020995491881893344,0.0022392589098108938,0.0022530710286004785,0.00016087321717811446
